iteration,$U_x$,$U_y$,$U_z$,$e$,$p$
2422.0,1.880882244e-06,5.467688625e-06,1.337573043e-05,1.886260743e-05,0.0005149281893
2423.0,1.978427801e-06,5.563808144e-06,1.363491774e-05,1.917341045e-05,0.0005134909288
2424.0,2.016003254e-06,5.749318215e-06,1.383272459e-05,1.909587017e-05,0.0005097625371
2425.0,1.955252816e-06,5.728891943e-06,1.350560794e-05,1.866656767e-05,0.0005148477433
2426.0,1.890279517e-06,5.538224502e-06,1.337945522e-05,1.836384634e-05,0.0005309305679
2427.0,1.942840107e-06,5.549712793e-06,1.365079548e-05,1.885730976e-05,0.0005710059267
2428.0,2.034438252e-06,5.72771809e-06,1.400580314e-05,1.936008479e-05,0.0005867382498
2429.0,2.017795707e-06,5.852911321e-06,1.391685364e-05,1.944645399e-05,0.0005727129276
2430.0,1.91491164e-06,5.620792625e-06,1.346788485e-05,1.916535263e-05,0.0005382447516
2431.0,1.881637989e-06,5.47259368e-06,1.341156936e-05,1.91228533e-05,0.0005192705017
2432.0,1.973025474e-06,5.555769775e-06,1.361560332e-05,1.921324754e-05,0.000513962907
2433.0,2.013473099e-06,5.734163224e-06,1.38200845e-05,1.915196897e-05,0.0005123352468
2434.0,1.955083627e-06,5.747935579e-06,1.351236147e-05,1.873966397e-05,0.0005131804511
2435.0,1.886629185e-06,5.558605751e-06,1.336529312e-05,1.825086351e-05,0.0005339286543
2436.0,1.935457216e-06,5.569055042e-06,1.367110445e-05,1.859817735e-05,0.0005685328196
2437.0,2.035798779e-06,5.71724511e-06,1.403487388e-05,1.920802962e-05,0.0005911463797
2438.0,2.026764744e-06,5.850432684e-06,1.39932581e-05,1.919140293e-05,0.0005762040336
2439.0,1.932260087e-06,5.664057581e-06,1.356006377e-05,1.90033797e-05,0.0005438374568
2440.0,1.886023329e-06,5.502085349e-06,1.34543456e-05,1.918228047e-05,0.0005187559743
2441.0,1.969753198e-06,5.561223118e-06,1.365631096e-05,1.961182549e-05,0.0005185384768
2442.0,2.012179524e-06,5.720164168e-06,1.383037802e-05,1.953175383e-05,0.0005130152051
2443.0,1.95834643e-06,5.758940582e-06,1.353001508e-05,1.904816357e-05,0.0005175509634
2444.0,1.883423718e-06,5.569217428e-06,1.335444374e-05,1.848495171e-05,0.0005302054884
2445.0,1.919639482e-06,5.54832019e-06,1.361089472e-05,1.842019201e-05,0.000568108836
2446.0,2.025406365e-06,5.692869956e-06,1.40094405e-05,1.875455428e-05,0.0005902963117
2447.0,2.02654071e-06,5.843650766e-06,1.405296048e-05,1.874771536e-05,0.0005808484622
2448.0,1.937674952e-06,5.686885726e-06,1.362347504e-05,1.865704306e-05,0.0005463790196
2449.0,1.889266584e-06,5.514384541e-06,1.34897399e-05,1.891555691e-05,0.0005239663957
2450.0,1.964803247e-06,5.570403473e-06,1.370918949e-05,1.953648556e-05,0.0005182085455
2451.0,2.024797979e-06,5.731985161e-06,1.389875527e-05,1.971017527e-05,0.0005168750149
2452.0,1.975935288e-06,5.790074307e-06,1.361529531e-05,1.941189923e-05,0.000515941131
2453.0,1.892209296e-06,5.574239181e-06,1.337482122e-05,1.887583356e-05,0.000534837333
2454.0,1.909761921e-06,5.542659224e-06,1.36245352e-05,1.878199864e-05,0.000567646175
2455.0,2.021968627e-06,5.688759985e-06,1.401347442e-05,1.887265016e-05,0.0005964529962
2456.0,2.024557518e-06,5.846057466e-06,1.407588436e-05,1.883518268e-05,0.0005863895694
2457.0,1.937359035e-06,5.712000341e-06,1.365126963e-05,1.856385041e-05,0.0005556134725
2458.0,1.88753604e-06,5.548564195e-06,1.354244619e-05,1.863647719e-05,0.0005288873144
2459.0,1.962088686e-06,5.593005849e-06,1.373682828e-05,1.931591873e-05,0.0005238497643
2460.0,2.03125716e-06,5.746251626e-06,1.399132084e-05,1.96079594e-05,0.0005188403881
2461.0,1.993631511e-06,5.820979431e-06,1.3741515e-05,1.925940551e-05,0.0005230859197
2462.0,1.9071494e-06,5.608597656e-06,1.343157603e-05,1.876293904e-05,0.000533892246
2463.0,1.90754765e-06,5.538905785e-06,1.36392105e-05,1.885193308e-05,0.0005715221443
2464.0,2.010365066e-06,5.675619543e-06,1.399887812e-05,1.918449473e-05,0.0005991947654
2465.0,2.028811089e-06,5.840470561e-06,1.409450712e-05,1.919283117e-05,0.0005946857641
2466.0,1.941575888e-06,5.722113667e-06,1.364850016e-05,1.898394319e-05,0.0005605575154
2467.0,1.877943536e-06,5.506126199e-06,1.349384183e-05,1.878259766e-05,0.0005345567561
2468.0,1.947143659e-06,5.550673998e-06,1.370510025e-05,1.901540383e-05,0.0005250281958
2469.0,2.025169308e-06,5.708449072e-06,1.400645346e-05,1.926777349e-05,0.0005248217203
2470.0,1.995237928e-06,5.822413082e-06,1.384578907e-05,1.901101359e-05,0.0005234749462
2471.0,1.915281108e-06,5.640206641e-06,1.352331407e-05,1.840725149e-05,0.0005370626579
2472.0,1.911599429e-06,5.548990279e-06,1.364268352e-05,1.857643636e-05,0.0005697513771
2473.0,2.012562107e-06,5.668504078e-06,1.402973404e-05,1.909221398e-05,0.0006038957247
2474.0,2.037208104e-06,5.834170701e-06,1.416914826e-05,1.918589617e-05,0.0005997018993
2475.0,1.961245031e-06,5.757898741e-06,1.375722267e-05,1.896367765e-05,0.0005701097812
2476.0,1.88734112e-06,5.530895804e-06,1.356206975e-05,1.881463323e-05,0.0005383408821
2477.0,1.934768575e-06,5.533445692e-06,1.370799585e-05,1.899757158e-05,0.0005316431956
2478.0,2.019570085e-06,5.685870375e-06,1.396664314e-05,1.912258843e-05,0.0005266557963
2479.0,1.994833082e-06,5.801159637e-06,1.382859438e-05,1.891520118e-05,0.000527964367
2480.0,1.907487969e-06,5.641233355e-06,1.352485647e-05,1.837146907e-05,0.0005381373326
2481.0,1.895250448e-06,5.529179798e-06,1.359259565e-05,1.833700189e-05,0.0005712820064
2482.0,2.003219564e-06,5.647309721e-06,1.39852073e-05,1.878831789e-05,0.0006030691806
2483.0,2.039183088e-06,5.811157562e-06,1.419764889e-05,1.895570774e-05,0.000604488295
2484.0,1.969839634e-06,5.759829301e-06,1.382526365e-05,1.872242657e-05,0.0005741784412
2485.0,1.888425185e-06,5.514632079e-06,1.353568796e-05,1.860360602e-05,0.0005435384134
2486.0,1.920952432e-06,5.491589716e-06,1.366025992e-05,1.897621815e-05,0.000529713838
2487.0,2.011161388e-06,5.642463345e-06,1.391550391e-05,1.928000351e-05,0.0005289959922
2488.0,1.99915638e-06,5.791973061e-06,1.3855127e-05,1.905416877e-05,0.0005272237903
2489.0,1.910913104e-06,5.633024227e-06,1.348246227e-05,1.845123003e-05,0.0005402996385
2490.0,1.88091732e-06,5.514307002e-06,1.356577259e-05,1.824257187e-05,0.0005652623087
2491.0,1.989453179e-06,5.623634831e-06,1.393787601e-05,1.854769509e-05,0.0006028233682
2492.0,2.036497865e-06,5.785760971e-06,1.418049649e-05,1.876904846e-05,0.0006052894041
2493.0,1.969554781e-06,5.762476244e-06,1.381827185e-05,1.853853451e-05,0.000578305306
2494.0,1.891740284e-06,5.540109355e-06,1.357191285e-05,1.841133833e-05,0.0005435462918
2495.0,1.912584266e-06,5.487589603e-06,1.364789992e-05,1.881625793e-05,0.0005324028906
2496.0,2.003310419e-06,5.621052848e-06,1.390757341e-05,1.923452125e-05,0.0005261499225
2497.0,2.001755771e-06,5.782842979e-06,1.386724068e-05,1.897374523e-05,0.0005274073765
2498.0,1.920001449e-06,5.652417209e-06,1.351344135e-05,1.843260409e-05,0.0005328104303
2499.0,1.888348876e-06,5.515315705e-06,1.355143834e-05,1.821087551e-05,0.0005639125728
2500.0,1.977462579e-06,5.607835779e-06,1.393338868e-05,1.849458426e-05,0.0006000529575
2501.0,2.031314504e-06,5.766379283e-06,1.419021626e-05,1.866804778e-05,0.0006085704569
2502.0,1.973616579e-06,5.77248806e-06,1.386174291e-05,1.859511611e-05,0.0005819974297
2503.0,1.883614082e-06,5.52585059e-06,1.350622724e-05,1.834426297e-05,0.0005483792943
2504.0,1.903053344e-06,5.476377924e-06,1.361739949e-05,1.864907225e-05,0.0005326822351
2505.0,2.002788189e-06,5.599271223e-06,1.391134634e-05,1.907585006e-05,0.0005309792202
2506.0,2.008142367e-06,5.773195025e-06,1.39424977e-05,1.892968627e-05,0.000527370168
2507.0,1.926667356e-06,5.657372622e-06,1.352880624e-05,1.836971901e-05,0.0005352293284
2508.0,1.882635343e-06,5.491324859e-06,1.351554745e-05,1.817691811e-05,0.0005585275944
2509.0,1.965627887e-06,5.572559619e-06,1.387179894e-05,1.851732968e-05,0.0005987091209
2510.0,2.032189562e-06,5.745909853e-06,1.415993817e-05,1.877022919e-05,0.000606498379
2511.0,1.978781037e-06,5.774115316e-06,1.386203391e-05,1.862488937e-05,0.0005841407638
2512.0,1.887837257e-06,5.534965781e-06,1.350940414e-05,1.843604865e-05,0.0005478719147
2513.0,1.892412054e-06,5.457449169e-06,1.358056241e-05,1.858517887e-05,0.0005340001559
2514.0,1.993566786e-06,5.579550472e-06,1.384949573e-05,1.889016849e-05,0.0005277230915
2515.0,2.005327697e-06,5.73440811e-06,1.391058482e-05,1.873829043e-05,0.0005268667241
2516.0,1.929953697e-06,5.671705645e-06,1.351638232e-05,1.818360705e-05,0.0005287502627
2517.0,1.880618322e-06,5.49927245e-06,1.347900578e-05,1.801526412e-05,0.0005553334027
2518.0,1.955681559e-06,5.557803445e-06,1.381717389e-05,1.842108511e-05,0.0005918004443
2519.0,2.030183614e-06,5.714248285e-06,1.410798202e-05,1.874582149e-05,0.0006062445058
2520.0,1.993888521e-06,5.795771088e-06,1.391390566e-05,1.86553162e-05,0.0005829634794
2521.0,1.898070859e-06,5.561877422e-06,1.352405683e-05,1.847494464e-05,0.0005503582481
2522.0,1.885513812e-06,5.461269015e-06,1.353003044e-05,1.85881559e-05,0.0005307015836
2523.0,1.978985175e-06,5.546118626e-06,1.375925411e-05,1.888671743e-05,0.0005274624754
2524.0,2.004444662e-06,5.721159719e-06,1.388618121e-05,1.879103881e-05,0.000523190526
2525.0,1.935719399e-06,5.687516296e-06,1.351730163e-05,1.817500884e-05,0.0005304929564
2526.0,1.876353224e-06,5.502766259e-06,1.341382524e-05,1.776457567e-05,0.0005501789729
2527.0,1.94279128e-06,5.537928459e-06,1.373981556e-05,1.807551878e-05,0.0005894772901
2528.0,2.021362298e-06,5.681598133e-06,1.404612515e-05,1.838886693e-05,0.0006051068254
2529.0,1.997923818e-06,5.790520227e-06,1.391693952e-05,1.834894251e-05,0.0005880774885
2530.0,1.900344142e-06,5.577575885e-06,1.34893221e-05,1.813297253e-05,0.0005511630244
2531.0,1.881596235e-06,5.470241015e-06,1.347388099e-05,1.83841599e-05,0.0005305278305
2532.0,1.975812291e-06,5.550270445e-06,1.372218947e-05,1.887285847e-05,0.0005225132394
2533.0,2.007829302e-06,5.713569166e-06,1.385398359e-05,1.88796585e-05,0.0005233915284
2534.0,1.943025657e-06,5.704875825e-06,1.35046523e-05,1.844469203e-05,0.0005248527552
2535.0,1.873743369e-06,5.507229648e-06,1.33570248e-05,1.794235895e-05,0.0005457841279
2536.0,1.922479806e-06,5.515092324e-06,1.365879652e-05,1.79897097e-05,0.0005800460765
2537.0,2.017102979e-06,5.659878354e-06,1.398442641e-05,1.819527327e-05,0.0006041197305
2538.0,2.001065601e-06,5.801261747e-06,1.392926728e-05,1.810489945e-05,0.0005877903251
2539.0,1.908373949e-06,5.601800455e-06,1.351125398e-05,1.788281644e-05,0.0005528333417
2540.0,1.877039885e-06,5.460853775e-06,1.347117777e-05,1.81348486e-05,0.0005285024795
2541.0,1.970096751e-06,5.529481938e-06,1.367829813e-05,1.872305007e-05,0.000529072519
2542.0,2.015472681e-06,5.693627483e-06,1.386064935e-05,1.890476279e-05,0.0005248252778
2543.0,1.959148417e-06,5.706901577e-06,1.355151518e-05,1.857038658e-05,0.0005269266585
2544.0,1.884093389e-06,5.518134049e-06,1.336586994e-05,1.806831293e-05,0.0005397679828
2545.0,1.916206994e-06,5.505539028e-06,1.360049996e-05,1.81792878e-05,0.0005824566214
2546.0,2.014101418e-06,5.654552511e-06,1.395210939e-05,1.851976705e-05,0.0006035790597
2547.0,2.002331151e-06,5.788353944e-06,1.390469016e-05,1.833140464e-05,0.0005912930817
2548.0,1.912647155e-06,5.630123675e-06,1.348196321e-05,1.803770982e-05,0.0005525149225
2549.0,1.871031595e-06,5.465934694e-06,1.341893181e-05,1.808326262e-05,0.0005321776171
2550.0,1.956554349e-06,5.530286731e-06,1.365203493e-05,1.855013641e-05,0.0005254974705
2551.0,2.021005584e-06,5.704900122e-06,1.390706511e-05,1.867795349e-05,0.0005237794779
2552.0,1.969513192e-06,5.736865901e-06,1.358120838e-05,1.835135475e-05,0.0005197822237
2553.0,1.890771823e-06,5.534934577e-06,1.337844581e-05,1.796923683e-05,0.0005411200562
2554.0,1.90961015e-06,5.51515484e-06,1.356793507e-05,1.816189212e-05,0.0005751269371
2555.0,2.013679782e-06,5.649312646e-06,1.390879127e-05,1.850916116e-05,0.0006014366095
2556.0,2.014390542e-06,5.789050239e-06,1.392207678e-05,1.859148714e-05,0.0005857301158
2557.0,1.9155398e-06,5.634023541e-06,1.344140242e-05,1.829615552e-05,0.0005578040918
2558.0,1.865507822e-06,5.462925908e-06,1.331778842e-05,1.807617748e-05,0.0005298267043
2559.0,1.940283258e-06,5.522083314e-06,1.357152398e-05,1.84279358e-05,0.000523722832
2560.0,2.006291672e-06,5.682839341e-06,1.384273654e-05,1.858687461e-05,0.0005154116281
2561.0,1.968386872e-06,5.7495384e-06,1.357958985e-05,1.824200632e-05,0.0005224676499
2562.0,1.888067149e-06,5.554011561e-06,1.33230421e-05,1.777129211e-05,0.0005336036611
2563.0,1.897913915e-06,5.496288824e-06,1.350622344e-05,1.796657461e-05,0.0005672765413
2564.0,2.004310999e-06,5.622112876e-06,1.384680208e-05,1.845493397e-05,0.0005906447348
2565.0,2.018013537e-06,5.764667936e-06,1.391201924e-05,1.85357021e-05,0.0005887569419
2566.0,1.932504617e-06,5.655717873e-06,1.349129477e-05,1.834462729e-05,0.0005560029513
2567.0,1.868102762e-06,5.462361126e-06,1.330229849e-05,1.828398e-05,0.0005286852991
2568.0,1.929070313e-06,5.492118961e-06,1.346524619e-05,1.848800514e-05,0.0005164311241
2569.0,2.001317661e-06,5.657902922e-06,1.374926319e-05,1.858393428e-05,0.0005165874301
2570.0,1.970772717e-06,5.76759247e-06,1.357732e-05,1.823997733e-05,0.0005146352289
2571.0,1.893407529e-06,5.58884467e-06,1.330769331e-05,1.776199819e-05,0.0005268524718
2572.0,1.889718363e-06,5.499046442e-06,1.345096268e-05,1.783631967e-05,0.0005542187769
2573.0,1.995820924e-06,5.614056997e-06,1.377738225e-05,1.829460277e-05,0.0005897212616
2574.0,2.021733649e-06,5.777877377e-06,1.392822475e-05,1.848762573e-05,0.0005849513981
2575.0,1.941202872e-06,5.672625717e-06,1.349518788e-05,1.833799751e-05,0.0005542630116
2576.0,1.867056394e-06,5.450768069e-06,1.326162396e-05,1.828636895e-05,0.0005225622117
2577.0,1.919493522e-06,5.468553628e-06,1.34102814e-05,1.859718906e-05,0.0005196958561
2578.0,1.998432602e-06,5.624573081e-06,1.367840149e-05,1.881164987e-05,0.0005122688704
2579.0,1.970684956e-06,5.749871647e-06,1.354206068e-05,1.840945589e-05,0.0005120286421
2580.0,1.883955897e-06,5.583861811e-06,1.320437821e-05,1.775823865e-05,0.0005165736898
2581.0,1.876763416e-06,5.499484014e-06,1.335775174e-05,1.765635148e-05,0.0005534711948
2582.0,1.980960044e-06,5.60610713e-06,1.372692832e-05,1.803944296e-05,0.0005833360028
2583.0,2.020740887e-06,5.78038993e-06,1.393166882e-05,1.819949088e-05,0.000582276473
2584.0,1.949691506e-06,5.714858191e-06,1.352684555e-05,1.807613491e-05,0.0005489972814
2585.0,1.870095681e-06,5.460417861e-06,1.32525687e-05,1.812383821e-05,0.0005251768288
2586.0,1.914223246e-06,5.470860611e-06,1.341229795e-05,1.852946711e-05,0.0005152824989
2587.0,1.999060693e-06,5.596493469e-06,1.362653648e-05,1.895959241e-05,0.0005118863594
2588.0,1.98101368e-06,5.725633201e-06,1.354789567e-05,1.872519236e-05,0.0005044366377
2589.0,1.89367625e-06,5.582392316e-06,1.320262093e-05,1.803688596e-05,0.0005176032075
2590.0,1.869963384e-06,5.47013279e-06,1.327328715e-05,1.7803521e-05,0.0005439641304
2591.0,1.973902987e-06,5.572791254e-06,1.368170587e-05,1.814085249e-05,0.0005782372209
2592.0,2.018528049e-06,5.741149965e-06,1.390213494e-05,1.828880583e-05,0.0005753482623
2593.0,1.956028296e-06,5.736354112e-06,1.356353836e-05,1.80147381e-05,0.0005527643918
2594.0,1.87856808e-06,5.499172541e-06,1.327749787e-05,1.801673705e-05,0.000522440891
2595.0,1.904885581e-06,5.468313633e-06,1.338230552e-05,1.855087802e-05,0.0005106392439
2596.0,1.999685143e-06,5.592507192e-06,1.361065928e-05,1.894559705e-05,0.0005043650079
2597.0,1.999244989e-06,5.739277582e-06,1.359499906e-05,1.880409479e-05,0.0005085397263
2598.0,1.911278703e-06,5.602330035e-06,1.324283977e-05,1.830438112e-05,0.0005124389892
2599.0,1.875847206e-06,5.463367585e-06,1.327028757e-05,1.812766102e-05,0.0005384367545
2600.0,1.964239403e-06,5.541984519e-06,1.361287243e-05,1.834913354e-05,0.0005690094017
2601.0,2.02184106e-06,5.723208933e-06,1.390094956e-05,1.854653949e-05,0.0005800875248
2602.0,1.962907104e-06,5.740737304e-06,1.357276089e-05,1.83123551e-05,0.0005541525292
2603.0,1.879251295e-06,5.519499736e-06,1.32510955e-05,1.807751936e-05,0.0005216339218
2604.0,1.895568913e-06,5.463773123e-06,1.334037374e-05,1.837125887e-05,0.0005057383895
2605.0,1.998759117e-06,5.599633982e-06,1.362432536e-05,1.881280323e-05,0.0005076752056
2606.0,2.005902651e-06,5.762062418e-06,1.365041551e-05,1.869812866e-05,0.0005031640402
2607.0,1.925639969e-06,5.646132125e-06,1.329410091e-05,1.828851481e-05,0.0005091632846
2608.0,1.883418163e-06,5.484405394e-06,1.330222618e-05,1.810988804e-05,0.0005280637669
2609.0,1.960676725e-06,5.548441579e-06,1.359318893e-05,1.857065748e-05,0.0005689485748
2610.0,2.025598209e-06,5.722134939e-06,1.387693948e-05,1.885058949e-05,0.0005774584287
2611.0,1.976617889e-06,5.765446542e-06,1.361597495e-05,1.862858993e-05,0.0005535016257
2612.0,1.880618499e-06,5.518294059e-06,1.324779431e-05,1.832111823e-05,0.0005190056102
2613.0,1.880806114e-06,5.438195068e-06,1.325702577e-05,1.846125769e-05,0.000508142831
2614.0,1.981297053e-06,5.555061192e-06,1.351304374e-05,1.867624106e-05,0.0005050190222
2615.0,1.995369459e-06,5.732680883e-06,1.359660414e-05,1.853128637e-05,0.0005023464713
2616.0,1.926027467e-06,5.659783941e-06,1.324846988e-05,1.8018326e-05,0.0005026204233
2617.0,1.875995032e-06,5.47843048e-06,1.321113013e-05,1.79443201e-05,0.0005288437236
2618.0,1.950008068e-06,5.535621539e-06,1.356069598e-05,1.834824641e-05,0.0005642016312
2619.0,2.0248611e-06,5.706166266e-06,1.386566031e-05,1.871971015e-05,0.0005746412876
2620.0,1.985899007e-06,5.774601819e-06,1.364825049e-05,1.862170642e-05,0.0005499664599
2621.0,1.88926686e-06,5.541935947e-06,1.325901706e-05,1.842966643e-05,0.0005204958904
2622.0,1.877905544e-06,5.428968824e-06,1.326553468e-05,1.851094668e-05,0.0005042631062
2623.0,1.976085307e-06,5.53817612e-06,1.350324462e-05,1.880665638e-05,0.0005032042311
2624.0,1.998312609e-06,5.718483632e-06,1.363721029e-05,1.86951823e-05,0.0004983145387
2625.0,1.93090389e-06,5.690730037e-06,1.328279773e-05,1.81759253e-05,0.0005041408348
2626.0,1.878180606e-06,5.521892525e-06,1.325423345e-05,1.783342556e-05,0.0005221527463
2627.0,1.947643664e-06,5.553140052e-06,1.357379597e-05,1.824514892e-05,0.0005597586481
2628.0,2.034834837e-06,5.719007326e-06,1.392564404e-05,1.865323306e-05,0.0005727960482
2629.0,2.004039611e-06,5.80657015e-06,1.377075072e-05,1.862334499e-05,0.0005558028251
2630.0,1.908849596e-06,5.590765398e-06,1.336811319e-05,1.847029349e-05,0.0005234101819
2631.0,1.881929342e-06,5.45360744e-06,1.330480751e-05,1.867398723e-05,0.0005056005512
2632.0,1.977538502e-06,5.541702917e-06,1.35257674e-05,1.914640051e-05,0.0004996422633
2633.0,2.00984458e-06,5.717849086e-06,1.36795826e-05,1.91064355e-05,0.0005020936262
2634.0,1.942923172e-06,5.718302291e-06,1.334755323e-05,1.861248537e-05,0.0005023682451
2635.0,1.876805163e-06,5.527152557e-06,1.321733584e-05,1.806694847e-05,0.0005223992455
2636.0,1.936002456e-06,5.560501203e-06,1.355488719e-05,1.826818234e-05,0.0005549319678
2637.0,2.031501097e-06,5.711180529e-06,1.392686234e-05,1.865305811e-05,0.0005762149089
2638.0,2.015609017e-06,5.829991229e-06,1.3837426e-05,1.866271063e-05,0.0005595402091
2639.0,1.913426574e-06,5.607733962e-06,1.33914808e-05,1.842402708e-05,0.0005274201196
2640.0,1.885941278e-06,5.491359539e-06,1.336027241e-05,1.869875181e-05,0.0005061419486
2641.0,1.971464075e-06,5.558834477e-06,1.353125315e-05,1.92441669e-05,0.0005067430314
2642.0,2.014644405e-06,5.736084447e-06,1.372758893e-05,1.925958608e-05,0.0005018454228
2643.0,1.955454185e-06,5.743196237e-06,1.338919038e-05,1.882963168e-05,0.0005045052397
2644.0,1.878423924e-06,5.536673737e-06,1.321599001e-05,1.828217468e-05,0.0005188608171
2645.0,1.919299644e-06,5.53251312e-06,1.348449736e-05,1.829281647e-05,0.0005579818548
2646.0,2.018906774e-06,5.693287385e-06,1.386506345e-05,1.861705422e-05,0.0005758836437
2647.0,2.010171048e-06,5.829424768e-06,1.383218389e-05,1.852601717e-05,0.0005636547258
2648.0,1.917700773e-06,5.642555186e-06,1.341006767e-05,1.834661302e-05,0.0005313326246
2649.0,1.879798891e-06,5.488670735e-06,1.332727405e-05,1.842207002e-05,0.0005115949926
2650.0,1.96641107e-06,5.559577024e-06,1.352963281e-05,1.89929383e-05,0.0005051048574
2651.0,2.017247443e-06,5.725575389e-06,1.373947252e-05,1.913807591e-05,0.0005040790288
