x_base,y_base,z_base,x_def,y_def,z_def
2.762900324004114,3.243453967044936,0.1987711202834774,2.7660651291147875,3.243453967044936,0.18560631536201402
2.829690979866994,3.241654246498449,0.2093819002848616,2.833020054743225,3.241654246498449,0.19517345187126892
2.888264509442101,3.239980681689374,0.2194388458834556,2.8917497956109575,3.239980681689374,0.2043208372690101
2.936426742308307,3.238920983581456,0.2254955466887461,2.9400042246229416,3.238920983581456,0.20961723128605023
2.973777476365174,3.237984006504067,0.2273956705796333,2.9773802042805015,3.237984006504067,0.2109149373613066
3.001248441013991,3.237294841442513,0.228793274871479,3.0048697303241347,3.237294841442513,0.21186971426868767
2.856624459705412,3.761541184539439,0.2951738699977815,2.8621014596432715,3.761541184539439,0.2770237350031425
2.87717818538168,3.763790480413869,0.2895589439006925,2.88254703470251,3.763790480413869,0.27099850743028314
2.905382846110709,3.766352042466279,0.2839455158709727,2.9106424513668245,3.766352042466279,0.2648255171164722
2.942655873506082,3.768518243701715,0.2815290155865781,2.9478651979724138,3.768518243701715,0.26167773723492
2.988030148134582,3.770726278109575,0.2814729681525772,2.993232982342543,3.770726278109575,0.2607335266751414
3.039125815617151,3.772244673025416,0.2850819210609087,3.04439053099603,3.772244673025416,0.263348579352262
3.091852505724542,3.771382599843513,0.2924218664477173,3.0972472291626714,3.771382599843513,0.2696824882027297
3.141675288960398,3.769289741874513,0.3020470811331472,3.147242607223301,3.769289741874513,0.27836875654963594
3.185392570661711,3.767335543118671,0.3107629381244246,3.1911161891461783,3.767335543118671,0.2862629747984507
3.221405601358338,3.766131949699167,0.316177206544378,3.227224622770129,3.766131949699167,0.290997592114619
3.249358858528637,3.765078162664196,0.3187824297957647,3.255221106060231,3.765078162664196,0.29307700436960704
3.26991919002074,3.764303075502471,0.3206986377472429,3.275813217272344,3.764303075502471,0.29460668455370415
-0.004963867622226559,-9.883827090106934e-11,0.06990442304973898,-0.004963867622226559,-9.883827090106934e-11,0.06990442304973898
0.0837458680918025,-9.883827090106932e-11,0.07423048855394429,0.0837458680918024,-9.883827090106932e-11,0.07423048855394429
0.2038633267859447,-9.883827090106935e-11,0.0782541364963047,0.20386332678594465,-9.883827090106935e-11,0.0782541364963047
0.3588494906462524,-9.883827090106934e-11,0.0759863950125554,0.35884949064625227,-9.883827090106934e-11,0.0759863950125554
0.546497215706805,-9.883827090106932e-11,0.05973611944972315,0.5464972157068049,-9.883827090106932e-11,0.05973611944972315
0.7577265897099535,-9.883827090106934e-11,0.03631730191242382,0.7577265897099537,-9.883827090106934e-11,0.03631730191242382
0.9768678008347431,-9.883827090106934e-11,0.009540673765151875,0.9768678008347431,-9.883827090106934e-11,0.009540673765151875
1.185450952925891,-9.883827090106934e-11,-0.018896142879566896,1.185450952925891,-9.883827090106934e-11,-0.018896142879566896
1.368252669288923,-9.883827090106934e-11,-0.047097112450249425,1.368252669288923,-9.883827090106934e-11,-0.047097112450249425
1.517215353972853,-9.883827090106934e-11,-0.07295812968178127,1.517215353972853,-9.883827090106934e-11,-0.07295812968178127
1.631353737969568,-9.883827090106934e-11,-0.09601063093262083,1.631353737969568,-9.883827090106934e-11,-0.09601063093262083
1.71515934883587,-9.883827090106934e-11,-0.1137341068213701,1.71515934883587,-9.883827090106934e-11,-0.1137341068213701
0.4069499613752345,0.5576501094591747,0.0625622253963366,0.4071335732704531,0.5576501094591747,0.0671863390210965
0.4789273314915734,0.5576543077892664,0.06798190520870542,0.47912603676000654,0.5576543077892664,0.07242978169366616
0.576378655622718,0.5576599899006599,0.07442519807334938,0.5765952576630314,0.5576599899006599,0.07862965566126766
0.7021361215120172,0.5576673205911891,0.07904403496349824,0.7023653291879052,0.5576673205911891,0.0829145105581089
0.8547710100595802,0.5576762265536576,0.07483611992751246,0.8549876635394665,0.5576762265536576,0.07824851065140491
1.026790800470575,0.5576862754238625,0.06472721768310347,1.0269780728595905,0.5576862754238625,0.06759450385511694
1.205284726527828,0.5576967145244661,0.05026395812105444,1.2054302315384693,0.5576967145244661,0.052544258815608196
1.375130317866807,0.557706668363243,0.03239313999231265,1.3752244166009986,0.557706668363243,0.03409280829508373
1.5239104147155,0.5577154139565398,0.012936491972867246,1.5239486887704738,0.5577154139565398,0.014107101678515423
1.64520206710828,0.557722560940476,-0.005026274859680768,1.6451888658702911,0.557722560940476,-0.004298272536434387
1.738280688149124,0.5577280616325879,-0.020697150293462335,1.7382226297152068,0.5577280616325879,-0.02031894276619886
